id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
976147107207662785,Home in Cambridge · ★4.40 · 1 bedroom · 1 bed · 2 shared baths,15154687,Taskin,,Riverside,42.36502146186992,-71.1129249672156,Private room,64,1,15,2023-12-07,4.13,18,349,15,
978531791490499471,Rental unit in Cambridge · ★4.60 · 2 bedrooms · 2 beds · 1 bath,492835190,Ivan,,East Cambridge,42.37282831209165,-71.08630425361574,Entire home/apt,151,30,5,2023-11-25,2.63,5,360,5,
978549151282196379,Rental unit in Cambridge · ★5.0 · 3 bedrooms · 4 beds · 2 baths,62211530,Marina,,East Cambridge,42.369504061348294,-71.07225733853446,Entire home/apt,364,3,4,2023-11-19,1.50,2,238,4,STR-275901
978751779997797058,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,North Cambridge,42.3917051,-71.1295567,Entire home/apt,135,32,0,,,162,334,0,
978849360857179472,Rental unit in Boston · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Mid-Cambridge,42.37625429404393,-71.1064492720067,Private room,56,91,0,,,14,123,0,
979439827429435516,Rental unit in Cambridge · 3 bedrooms · 3 beds · 1 bath,107434423,Blueground,,Wellington-Harrington,42.37025669999999,-71.0939853,Entire home/apt,213,32,0,,,162,313,0,
979692017912196557,Rental unit in Cambridge · ★4.27 · 1 bedroom · 3 beds · 1 shared bath,15154687,Taskin,,Wellington-Harrington,42.373364458260234,-71.0904112468485,Private room,65,1,11,2023-12-07,3.63,18,362,11,
981842359269794208,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,Wellington-Harrington,42.37247,-71.08952,Private room,16,30,1,2023-12-07,1,52,248,1,
981888613200043615,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,Wellington-Harrington,42.372042170942954,-71.09007637470957,Private room,24,30,1,2023-11-04,0.56,52,247,1,
982009517665623926,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,Wellington-Harrington,42.37221932093733,-71.09062286927193,Private room,16,30,1,2023-11-02,0.54,52,248,1,
982717638805134477,Rental unit in Cambridge · ★5.0 · 1 bedroom · 3 beds · 1 bath,463475392,Johna,,Cambridgeport,42.362545891403684,-71.10022360340325,Entire home/apt,238,2,3,2023-11-17,1.23,13,90,3,STR-182644
983442537658105697,Rental unit in Cambridge · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,488388831,Kaan,,Neighborhood Nine,42.38802976676119,-71.12027366368875,Private room,60,30,5,2023-12-07,1.74,10,365,5,
983497357043285481,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 private bath,488388831,Kaan,,Neighborhood Nine,42.38795348088281,-71.12012637174917,Private room,66,30,0,,,10,298,0,
983506848306117725,Rental unit in Cambridge · ★3.67 · 1 bedroom · 1 bed · 1 private bath,488388831,Kaan,,North Cambridge,42.38923,-71.11931,Private room,60,30,3,2023-12-16,1.02,10,365,3,
983517650216311396,Rental unit in Cambridge · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,488388831,Kaan,,North Cambridge,42.389269267757,-71.11974115925544,Private room,50,30,2,2023-11-07,1.07,10,0,2,
983535145034936133,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 1 bath,71501699,Vaibhav,,Riverside,42.368563395821084,-71.11563392167923,Entire home/apt,130,7,0,,,1,0,0,
984111239388160616,Hotel in Cambridge · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,East Cambridge,42.36764623759469,-71.07420355572823,Private room,399,1,1,2023-11-25,0.91,24,340,1,C0015760490
984305395556511439,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,488388831,Kaan,,North Cambridge,42.38878,-71.12021,Private room,60,30,2,2023-12-02,1.58,10,363,2,
984463752807910025,Hotel in Cambridge · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,East Cambridge,42.36703045152999,-71.07577582297438,Private room,399,1,0,,,24,356,0,C0015760490
984467468690582958,Hotel in Cambridge · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,East Cambridge,42.36633146629259,-71.07571427344865,Private room,399,1,0,,,24,357,0,C0015760490
984470294655917006,Hotel in Cambridge · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,East Cambridge,42.36785020949157,-71.07440616565013,Private room,999,1,0,,,24,353,0,C0015760490
984480567703925084,Hotel in Cambridge · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,East Cambridge,42.36743501993367,-71.07554734054021,Private room,399,1,0,,,24,357,0,C0015760490
984502601296884699,Hotel in Cambridge · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,East Cambridge,42.36605,-71.07594,Private room,399,1,0,,,24,357,0,C0015760490
984511063157099078,Hotel in Cambridge · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,East Cambridge,42.366373940244436,-71.07574225580841,Private room,399,1,0,,,24,343,0,C0015760490
984685243263059581,Rental unit in Cambridge · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,The Port,42.36961211342932,-71.10042968540644,Private room,78,91,0,,,14,240,0,
985760525034182887,Rental unit in Cambridge · 1 bedroom · 1 bed · 2 baths,2356643,StayNue,,Cambridge Highlands,42.39176,-71.15579,Private room,40,1,0,,,2,301,0,
987032852131603313,Rental unit in Cambridge · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,East Cambridge,42.36762898307611,-71.08177601004842,Private room,76,3,2,2023-10-27,0.74,52,0,2,
987059647427696260,Rental unit in Cambridge · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,East Cambridge,42.36713891512962,-71.0816949412737,Private room,77,3,5,2023-12-01,1.70,52,345,5,
987602112187689722,Home in Cambridge · ★4.27 · 1 bedroom · 2 beds · 1 shared bath,15154687,Taskin,,Cambridgeport,42.36388523328904,-71.10799565590649,Private room,65,1,11,2023-12-07,3.67,18,340,11,
988450953630137331,Rental unit in Cambridge · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,15154687,Taskin,,Wellington-Harrington,42.37225,-71.09184,Private room,65,1,13,2023-12-23,4.43,18,356,13,
988456532079671597,Rental unit in Somerville · ★New · 2 bedrooms · 2 beds · 1 bath,182515805,Maryann,,Mid-Cambridge,42.37711,-71.10661,Entire home/apt,125,30,0,,,1,206,0,
989682107296291972,Rental unit in Cambridge · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Mid-Cambridge,42.370180699075455,-71.10263578710479,Private room,80,91,0,,,14,286,0,
990127857931944993,Rental unit in Cambridge · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,31340713,Kama,,Riverside,42.364270127391464,-71.109489797575,Entire home/apt,167,30,4,2023-12-17,2.22,6,266,4,
991180092132970813,Rental unit in Cambridge · ★5.0 · Studio · 2 beds · 1 bath,497589293,Rafael,,East Cambridge,42.37176839010119,-71.07446104823585,Entire home/apt,,1,7,2023-12-18,2.84,3,0,7,
991358505678599718,Rental unit in Cambridge · 1 bedroom · 1 bed · 2 shared baths,43450256,Steve,,East Cambridge,42.3722472381896,-71.08397367915144,Private room,16,30,1,2023-12-21,1,52,85,1,
991486135625844125,Rental unit in Cambridge · 2 bedrooms · 2 beds · 1.5 baths,266312920,STARS Of,,Riverside,42.364337481609134,-71.10969552788434,Entire home/apt,177,30,0,,,6,266,0,
992102315784518432,Rental unit in Cambridge · ★4.57 · 3 bedrooms · 4 beds · 2 baths,163848078,Adam,,East Cambridge,42.371855704401256,-71.0769063928401,Entire home/apt,335,3,6,2023-11-12,2.05,14,0,6,
993071246931669307,Rental unit in Cambridge · 1 bedroom · 1 bed · 2 shared baths,43450256,Steve,,East Cambridge,42.37170515589872,-71.0826081459261,Private room,16,30,0,,,52,216,0,
994346837966557081,Rental unit in Cambridge · ★5.0 · 2 bedrooms · 5 beds · 2 baths,463475392,Johna,,The Port,42.36469,-71.09981,Entire home/apt,238,2,3,2023-11-28,1.23,13,71,3,
994958540516980415,Serviced apartment in Cambridge · ★New · 2 bedrooms · 2 beds · 2 baths,20857768,Compass,,Area 2/MIT,42.363145,-71.0878918,Entire home/apt,199,29,0,,,3,50,0,
996229561623365760,Rental unit in Cambridge · 2 bedrooms · 2 beds · 1 bath,485446742,Shane,,The Port,42.36457836090134,-71.10203775862333,Entire home/apt,201,29,0,,,9,237,0,C0305330491
996638434486016385,Home in Cambridge · ★4.83 · 1 bedroom · 1 bed · 1 bath,78459716,Christiana,,Mid-Cambridge,42.37041,-71.11291,Private room,92,1,6,2023-12-03,3.46,4,246,6,C0000239712
997954613460342931,Rental unit in Cambridge · ★4.0 · 1 bedroom · 2 beds · 1 bath,413229641,Courtyard Boston,,Cambridgeport,42.35770279862983,-71.11587283329197,Entire home/apt,129,1,6,2023-12-18,3.91,2,274,6,
998582507525458740,Rental unit in Cambridge · 3 bedrooms · 3 beds · 1 bath,43450256,Steve,,The Port,42.36624,-71.09901,Entire home/apt,152,30,0,,,52,190,0,
998858743439454141,Home in Watertown · 3 bedrooms · 1 bed · 1.5 baths,76591959,Cee,,Strawberry Hill,42.3760124547863,-71.15375080783345,Entire home/apt,360,1,0,,,5,262,0,
998881876584122901,Home in Watertown · 1 bedroom · 1 bed · 1.5 baths,76591959,Cee,,Strawberry Hill,42.37525,-71.15425,Private room,89,1,1,2023-10-27,0.48,5,266,1,
999450060442577057,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,The Port,42.36637,-71.1008,Private room,16,30,0,,,52,200,0,
999462855395310148,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,The Port,42.36462991057958,-71.10082188784696,Private room,80,30,0,,,52,190,0,
999564170710512091,Home in Watertown · 1 bedroom · 1 bed · 1.5 baths,76591959,Cee,,Strawberry Hill,42.37563,-71.15255,Private room,100,1,2,2023-10-29,0.90,5,267,2,
999601662817638320,Home in Watertown · 1 bedroom · 1 bed · 1.5 baths,76591959,Cee,,Strawberry Hill,42.37580403246903,-71.1522205180492,Private room,89,1,2,2023-10-29,0.98,5,262,2,
999611564853363629,Rental unit in Cambridge · 1 bedroom · 1 bed · 1 shared bath,43450256,Steve,,The Port,42.3664818311017,-71.10021016027557,Private room,14,30,1,2023-11-19,0.77,52,200,1,
1003811904981039994,Bed and breakfast in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 bath,542170468,Lianyi,,Agassiz,42.3817748,-71.1183353,Private room,115,1,7,2023-12-21,3.13,1,51,7,
1004102324803384826,Rental unit in Cambridge · ★New · Studio · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.3674074,-71.0783837,Entire home/apt,124,32,0,,,162,342,0,
1004102648076003285,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Cambridge Highlands,42.3924213,-71.1458597,Entire home/apt,152,32,0,,,162,337,0,
1004103583651239793,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire home/apt,201,32,0,,,162,328,0,
1004106343681127655,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire home/apt,206,32,0,,,162,297,0,
1004481864548652749,Home in Watertown · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,76591959,Cee,,Strawberry Hill,42.37542,-71.15248,Private room,89,1,4,2023-11-12,2.00,5,264,4,
1004806474673963758,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,Cambridge Highlands,42.3924213,-71.1458597,Entire home/apt,176,32,0,,,162,321,0,
1005269731588409640,Rental unit in Cambridge · ★New · 2 bedrooms · 4 beds · 1 bath,542474369,Donald,,North Cambridge,42.39874059104801,-71.1389256928443,Entire home/apt,290,2,1,2023-10-29,0.50,1,293,1,
1005673682228403331,Rental unit in Cambridge · ★New · Studio · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.3674074,-71.0783837,Entire home/apt,151,32,0,,,162,321,0,
1009504372360311648,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,The Port,42.36797284077422,-71.10054204710258,Private room,76,91,0,,,14,362,0,
1010125409177601423,Rental unit in Cambridge · ★New · 4 bedrooms · 6 beds · 2 baths,463475392,Johna,,East Cambridge,42.363468325854114,-71.0855487770632,Entire home/apt,579,3,1,2023-11-27,1,13,79,1,
1011434132378868116,Rental unit in Cambridge · ★New · Studio · 1 bed · 1 bath,107434423,Blueground,,East Cambridge,42.3674074,-71.0783837,Entire home/apt,133,32,0,,,162,339,0,
1011734931570704068,Rental unit in Cambridge · ★New · 2 bedrooms · 3 beds · 1 bath,497589293,Rafael,,East Cambridge,42.3715907299609,-71.07413857882474,Entire home/apt,362,3,2,2023-12-11,1.30,3,90,2,
1012181677465302115,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,43450256,Steve,,East Cambridge,42.36879688823481,-71.08008152185563,Private room,79,4,1,2023-12-08,1,52,331,1,
1013823872242904086,Rental unit in Cambridge · ★New · Studio · 1 bed · 1 bath,163848078,Adam,,East Cambridge,42.36971056912292,-71.07415878368238,Entire home/apt,110,4,0,,,14,254,0,
1015928386706711468,Rental unit in Cambridge · ★4.80 · 3 bedrooms · 3 beds · 1 bath,43450256,Steve,,East Cambridge,42.36832855788016,-71.07995832423157,Entire home/apt,173,4,5,2023-12-03,3.13,52,331,5,
1018705929755251305,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,106515163,Kevin,,Mid-Cambridge,42.37014,-71.11024,Entire home/apt,185,7,0,,,1,124,0,C0458980491
1020115334294372563,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,The Port,42.36375950000001,-71.10030499999999,Entire home/apt,110,32,0,,,162,365,0,
1020324015375683573,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38062371740519,-71.11778174146863,Private room,57,29,0,,,43,155,0,
1020360905148404294,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38217,-71.11953,Private room,62,29,0,,,43,179,0,
1020397499932511458,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Neighborhood Nine,42.38250909132982,-71.1197127510579,Private room,59,29,0,,,43,208,0,
1020415606584592379,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38246,-71.11957,Private room,57,29,0,,,43,209,0,
1020587637012944714,Home in Cambridge · ★New · 3 bedrooms · 3 beds · 1 bath,44939469,Jennifer,,Cambridgeport,42.35821,-71.1139,Entire home/apt,500,30,0,,,4,233,0,
1020602723149752835,Bed and breakfast in Cambridge · ★New · 1 bedroom · 1 bed · 1 private bath,543653049,Christian,,East Cambridge,42.371469193492345,-71.07241310313441,Private room,210,3,0,,,1,175,0,
1021024681841646418,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38025142546794,-71.11824899187155,Private room,57,29,0,,,43,196,0,
1021042132067577967,Rental unit in Cambridge · ★New · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.382271850045726,-71.11950201548997,Private room,57,29,0,,,43,208,0,
1021054928767481892,Rental unit in Cambridge · ★New · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.38048002937078,-71.11740834578724,Private room,71,29,0,,,43,85,0,
1021066394115705551,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 shared bath,373675137,Liya,,Agassiz,42.38106,-71.11751,Private room,61,29,0,,,43,208,0,
1021076037805472989,Rental unit in Cambridge · ★New · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.3825,-71.11947,Private room,62,29,0,,,43,208,0,
1021083486109008221,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.3809430074267,-71.11956266824566,Private room,68,29,0,,,43,208,0,
1021088928078185998,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.380308379964035,-71.1187753000902,Private room,68,29,0,,,43,208,0,
1021095817846302129,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38254729596301,-71.11919261831764,Private room,65,29,0,,,43,208,0,
1021108240597166760,Rental unit in Cambridge · ★New · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.38035682628173,-71.11768801595228,Private room,57,29,0,,,43,165,0,
1021121664023217954,Rental unit in Cambridge · ★New · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.38107560231579,-71.11743726087215,Private room,57,29,0,,,43,208,0,
1021126764102596665,Rental unit in Cambridge · ★New · 1 bedroom · 2 beds · 1 shared bath,373675137,Liya,,Agassiz,42.381977819891,-71.11962560098146,Private room,57,29,0,,,43,208,0,
1021131856491372052,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38043980802562,-71.11904400727165,Private room,57,29,0,,,43,144,0,
1022340886777775581,Rental unit in Cambridge · ★4.86 · 1 bedroom · 3 beds · 1 bath,15154687,Taskin,,Wellington-Harrington,42.37362043773312,-71.09185870712936,Private room,65,1,7,2023-12-25,5.12,18,361,7,
1022364138535652308,Rental unit in Cambridge · ★New · Studio · 3 beds · 1 bath,15154687,Taskin,,Wellington-Harrington,42.37183,-71.0919,Entire home/apt,114,1,2,2023-12-10,1.50,18,365,2,
1022406782967361200,Home in Cambridge · ★New · 1 bedroom · 2 beds · 2 baths,15154687,Taskin,,Cambridgeport,42.36361,-71.10927,Private room,65,1,2,2023-11-17,1.40,18,352,2,
1022491034466385500,Home in Cambridge · ★4.0 · 1 bedroom · 2 beds · 2 baths,15154687,Taskin,,Cambridgeport,42.36374,-71.10836,Private room,65,1,5,2023-12-09,3.66,18,362,5,
1022508266913236056,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 1 bath,492835190,Ivan,,East Cambridge,42.37094204892151,-71.0864491195278,Entire home/apt,159,30,2,2023-12-10,1.54,5,359,2,
1023347569985883510,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1.5 baths,216941261,Haley,,Mid-Cambridge,42.37359,-71.10177,Entire home/apt,,91,0,,,1,192,0,
1023702474053285021,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,The Port,42.36380330000001,-71.0997926,Entire home/apt,161,32,0,,,162,343,0,
1024631607696785445,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Agassiz,42.38045647169058,-71.1177588945982,Private room,57,29,1,2023-12-15,1,43,208,1,
1025742737775733006,Rental unit in Cambridge · ★New · 2 bedrooms · 6 beds · 2 baths,463475392,Johna,,East Cambridge,42.36887087970353,-71.07779257478123,Entire home/apt,699,3,1,2023-11-26,0.94,13,180,1,STR-792204
1027885048039574491,Bed and breakfast in Cambridge · ★New · 1 bedroom · 1 bed · 1 bath,395014290,Brian,,East Cambridge,42.37108,-71.07268,Private room,222,1,1,2023-12-10,1,1,259,1,
1028528261650319760,Rental unit in Cambridge · ★New · 2 bedrooms · 4 beds · 2 baths,463475392,Johna,,Area 2/MIT,42.36157303358423,-71.08590412093709,Entire home/apt,375,14,0,,,13,351,0,
1033547494688067088,Rental unit in Cambridge · ★New · 2 bedrooms · 4 beds · 2 baths,463475392,Johna,,East Cambridge,42.36979845110446,-71.07329729468992,Entire home/apt,393,14,0,,,13,263,0,
1034135728164806497,Rental unit in Cambridge · ★New · 2 bedrooms · 2 beds · 2 baths,43450256,Steve,,East Cambridge,42.37201,-71.08372,Entire home/apt,34,30,0,,,52,218,0,
1034226604586154269,Rental unit in Cambridge · ★New · 1 bedroom · 1 bed · 1 private bath,43450256,Steve,,East Cambridge,42.37331,-71.08195,Private room,21,30,0,,,52,365,0,
1034359219041251331,Home in Cambridge · ★New · 1 bedroom · 1 bed · 1.5 baths,201911026,George,,Wellington-Harrington,42.37229,-71.09704,Private room,39,1,0,,,7,59,0,
1036262305798173477,Rental unit in Cambridge · ★New · 2 bedrooms · 6 beds · 2 baths,463475392,Johna,,The Port,42.3637542,-71.1003072,Entire home/apt,639,3,0,,,13,180,0,
